Composition,Mean_rad,delta,Tm,D_Tm,Hmix,Sigma_Hmix,Sid,Elec_nega,D_elec_nega,VEC,d_VEC,BulkModulus,D_Bulk,BCC%,ifBCC
Al22Co122Cr122Fe142Ni24,1.256087962962963,0.0326107767304602,1853.764675925926,277.02872334345113,-5.257887517146775,2.924307820693316,1.3920718776040009,1.7893518518518516,0.1001782961278996,7.5740740740740735,1.6510586037544366,165.76851851851853,22.228654547461883,100.0,1
Al22Co122Cr122Fe62Ni104,1.2570138888888889,0.0323512131932886,1838.3943055555555,281.245486769515,-6.849108367626886,3.5539144842833963,1.4872148144656474,1.8041666666666665,0.1104798037518035,7.944444444444444,1.9092044752710648,167.62037037037038,22.910137491137537,93.28703703703704,1
Al22Co122Cr142Fe122Ni24,1.2564583333333337,0.0325199382332072,1870.8480092592592,285.1240025884448,-5.4567901234567895,2.919377842029716,1.3920718776040009,1.7814814814814812,0.1033047883047736,7.481481481481481,1.6803961254852835,165.30555555555554,22.23983676887429,100.0,1
Al22Co122Cr142Fe62Ni84,1.2571527777777778,0.0323215931119285,1859.3202314814812,288.96269975462826,-6.804526748971193,3.4057828908951584,1.4714536285534776,1.7925925925925923,0.1118726985723999,7.759259259259259,1.894780209917696,166.69444444444443,22.79496302927848,100.0,1
Al22Co122Cr22Fe122Ni144,1.255625,0.0326799671788429,1745.2924537037036,211.30809387049763,-5.158436213991769,3.642870511300983,1.3836105002773866,1.8509259259259256,0.0796117550997877,8.592592592592592,1.6557254035005269,170.8611111111111,22.713578225424307,0.0,0
Al22Co122Cr22Fe142Ni124,1.2553935185185183,0.0327399134058058,1749.1350462962962,211.71297667718997,-5.0521262002743486,3.53137259119958,1.3843080148190483,1.8472222222222223,0.0786322115380078,8.5,1.6301556390134675,170.39814814814812,22.62432311850776,72.68518518518519,0
Al22Co122Cr42Fe142Ni104,1.2555324074074077,0.0327148529352111,1770.060972222222,230.1270688330752,-5.333333333333333,3.4651443636676618,1.443842900537343,1.8356481481481484,0.0865412890982845,8.314814814814815,1.675798030724622,169.47222222222223,22.62167034362853,100.0,1
Al22Co122Cr62Fe82Ni144,1.2563657407407407,0.0325023294902218,1779.4591203703703,246.1326168707678,-6.122085048010975,3.734754433777807,1.4689350171358957,1.835185185185185,0.0970822625737945,8.407407407407408,1.8157593913711525,169.93518518518516,22.93257958554135,0.0,0
Al22Co122Cr82Fe62Ni144,1.256736111111111,0.0324092796079251,1796.5424537037036,260.1361595983023,-6.578189300411523,3.750348064922644,1.4689350171358957,1.8273148148148144,0.1038393210462013,8.314814814814813,1.8838895351164469,169.47222222222223,23.02734217521251,0.0,0
Al22Co122Cr82Fe82Ni124,1.2565046296296296,0.0324745411209485,1800.3850462962964,259.70797012826927,-6.368998628257888,3.665420403962936,1.49779972686054,1.823611111111111,0.1022384497989085,8.222222222222221,1.84758768314621,169.00925925925927,22.91126011794297,99.53703703703704,1
Al22Co142Cr102Fe122Ni44,1.256412037037037,0.0325337010286835,1830.848009259259,268.85046890387457,-5.62568587105624,3.183018765380776,1.4478873603317992,1.8032407407407405,0.1002296317509586,7.805555555555554,1.7075992099226314,167.15740740740742,22.5514481907634,100.0,1
Al22Co142Cr102Fe142Ni24,1.2561805555555556,0.0325973327594287,1834.690601851852,267.9446552930301,-5.236454046639231,2.9964256267686324,1.3844479557996954,1.799537037037037,0.097661397840999,7.712962962962963,1.6389412002532358,166.69444444444446,22.38508032122409,100.0,1
Al22Co142Cr102Fe22Ni144,1.2575694444444443,0.0321985700352548,1811.635046296296,272.5230095671123,-7.057441700960219,3.7409639180701353,1.3759865784730811,1.821759259259259,0.110343140749946,8.268518518518519,1.9512886600506472,169.47222222222223,23.227521325220653,0.4629629629629629,0
Al22Co142Cr102Fe82Ni84,1.256875,0.0324030604541529,1823.1628240740736,270.4892866312867,-6.301268861454046,3.4906659418338557,1.491996901932155,1.810648148148148,0.1047861415433052,7.99074074074074,1.823180830359963,168.08333333333331,22.852435237766155,100.0,1
Al22Co142Cr122Fe102Ni44,1.2567824074074074,0.0324403944660211,1847.9313425925925,278.59351039767137,-5.893175582990398,3.18235285888277,1.4478873603317992,1.7953703703703705,0.1044068424563959,7.712962962962963,1.7482844815011909,166.69444444444446,22.590951291322675,100.0,1
Al22Co142Cr122Fe122Ni24,1.256550925925926,0.0325058091720159,1851.773935185185,277.4830069134288,-5.469650205761318,2.998815832527963,1.3920718776040009,1.7916666666666663,0.1016575587905752,7.62037037037037,1.6761816870527413,166.23148148148147,22.41531655640248,100.0,1
Al22Co142Cr122Fe42Ni104,1.2574768518518518,0.0322373319934294,1836.403564814815,281.58432582735134,-6.9579903978052124,3.569754955146673,1.443842900537343,1.8064814814814816,0.1115157754561343,7.99074074074074,1.922071463437927,168.08333333333331,23.054133155587422,97.6851851851852,1
Al22Co142Cr122Fe62Ni84,1.2572453703703703,0.0323061618396443,1840.2461574074075,280.64354749158304,-6.637345679012345,3.471766970543271,1.4714536285534776,1.8027777777777776,0.1093231137951921,7.898148148148148,1.870530796200268,167.62037037037038,22.91013749113754,100.0,1
Al22Co142Cr142Fe102Ni24,1.2569212962962963,0.0324114538346151,1868.8572685185184,285.68447524459526,-5.685699588477366,2.9810567255069205,1.3844479557996952,1.7837962962962963,0.1049136999191574,7.527777777777779,1.7075992099226314,165.76851851851853,22.435960916565552,100.0,1
Al22Co142Cr142Fe42Ni84,1.257615740740741,0.032206390656492,1857.3294907407408,289.4364641151195,-6.956275720164609,3.416760309252348,1.4280817146251734,1.7949074074074076,0.1131329549719526,7.805555555555556,1.9122331977217464,167.15740740740742,22.958360873964946,100.0,1
Al22Co142Cr142Fe62Ni64,1.2573842592592592,0.0322758906129195,1861.1720833333331,288.24245929523835,-6.567043895747598,3.3036673615218755,1.444562931900463,1.7912037037037036,0.1105852913047175,7.712962962962964,1.851180433838976,166.69444444444443,22.79496302927848,100.0,1
Al22Co142Cr22Fe122Ni124,1.2558564814814814,0.0326414023227417,1747.1443055555555,211.32370697379736,-5.049554183813442,3.608631818488754,1.3843080148190483,1.8495370370370368,0.0788268644193323,8.546296296296296,1.629498100752699,170.86111111111111,22.713578225424307,91.66666666666666,1
Al22Co142Cr42Fe122Ni104,1.2559953703703703,0.0326150554762326,1768.0702314814814,229.95023077155383,-5.373628257887516,3.541241361981704,1.443842900537343,1.8379629629629628,0.0870265951183172,8.36111111111111,1.6802685705374014,169.93518518518516,22.72980306091385,100.0,1
Al22Co142Cr42Fe142Ni84,1.2557638888888891,0.0326767270923855,1771.912824074074,229.94201693012732,-5.190157750342936,3.406986804489306,1.4280817146251734,1.8342592592592597,0.0855721885387019,8.268518518518519,1.642076832468913,169.47222222222223,22.62167034362853,100.0,1
Al22Co142Cr62Fe102Ni104,1.2563657407407407,0.0325248816922663,1785.153564814815,245.67414484467523,-5.795438957475994,3.58270893083626,1.4795908926613417,1.8300925925925924,0.0947364313588589,8.268518518518519,1.7512243414541466,169.47222222222223,22.82540751870734,100.0,1
Al22Co142Cr62Fe122Ni84,1.2561342592592593,0.0325883234512043,1788.9961574074073,245.39910224554544,-5.577674897119342,3.451353665253687,1.4714536285534776,1.8263888888888888,0.0930895460309422,8.175925925925926,1.7096063208501568,169.00925925925924,22.708293219279707,100.0,1
Al22Co142Cr62Fe82Ni124,1.256597222222222,0.0324603163187128,1781.310972222222,245.88883763143852,-5.978909465020576,3.692841086483854,1.4696325316775571,1.8337962962962964,0.0962127041025613,8.36111111111111,1.7870850118296475,169.9351851851852,22.93257958554135,90.50925925925924,1
Al22Co142Cr82Fe102Ni84,1.2565046296296298,0.0324971076195364,1806.0794907407408,258.81349860544134,-5.948045267489712,3.481465243901092,1.491996901932155,1.8185185185185184,0.0994225439709579,8.083333333333334,1.7697300484662752,168.5462962962963,22.78518209976861,99.76851851851852,1
Al22Co142Cr82Fe122Ni64,1.2562731481481482,0.032561205542487,1809.9220833333331,258.241246477463,-5.661694101508917,3.3332645443842237,1.472730127083446,1.8148148148148149,0.0974155045219291,7.99074074074074,1.7186093127356412,168.08333333333334,22.648941190197764,100.0,1
Al22Co142Cr82Fe142Ni44,1.256041666666667,0.0326241824863776,1813.764675925926,257.61041257762366,-5.34104938271605,3.164561706250742,1.4311266518998669,1.8111111111111111,0.0952222870478192,7.898148148148148,1.6607663046897558,167.6203703703704,22.502352795747985,100.0,1
Al22Co142Cr82Fe62Ni124,1.2569675925925927,0.0323655265635685,1798.3943055555555,259.78376644760334,-6.417866941015089,3.706015396606496,1.4696325316775571,1.825925925925926,0.1029206547768629,8.268518518518519,1.8539571366328509,169.47222222222223,23.02734217521251,30.55555555555556,0
Al22Co22Cr122Fe142Ni124,1.2549305555555557,0.0327982919143105,1844.5054166666664,280.3886316971706,-6.488168724279836,3.2198971039598017,1.3843080148190483,1.7962962962962965,0.1070271044987842,7.805555555555555,1.8878673708384663,165.7685185185185,22.22865454746188,99.07407407407408,1
Al22Co42Cr102Fe122Ni144,1.2552546296296296,0.0327287015500622,1821.58875,271.5309616627412,-6.684499314128943,3.444082292104061,1.4423238116395236,1.810185185185185,0.1061705605555014,8.037037037037036,1.9096534779995205,167.1574074074074,22.5514481907634,0.0,0
Al22Co42Cr142Fe102Ni124,1.255763888888889,0.0326182758596442,1859.5980092592592,289.42699093019525,-6.958847736625514,3.353329987879221,1.4430213261811853,1.7907407407407407,0.111817507604394,7.7592592592592595,1.943032997424628,165.7685185185185,22.435960916565552,97.6851851851852,1
Al22Co42Cr142Fe122Ni104,1.2555324074074077,0.032678924031992,1863.440601851852,288.20270240769906,-6.50960219478738,3.233295769422704,1.443842900537343,1.7870370370370368,0.1090978091511979,7.666666666666667,1.8807012088678616,165.30555555555554,22.23983676887429,99.76851851851852,1
Al22Co42Cr82Fe142Ni144,1.2548842592592595,0.0328106212798705,1804.5054166666664,259.79848951712927,-6.314128943758574,3.4053923238396453,1.4255631032075913,1.8180555555555555,0.1009167087194456,8.12962962962963,1.856383344593742,167.62037037037038,22.50235279574799,0.0,0
Al22Co62Cr102Fe102Ni144,1.2557175925925923,0.0326313941071476,1819.5980092592592,271.758828479748,-6.793381344307269,3.5557235187367024,1.4780718037635223,1.8125,0.1071181849900172,8.083333333333332,1.920286436967152,167.62037037037038,22.707160557929,0.0,0
Al22Co62Cr102Fe122Ni124,1.255486111111111,0.0326918190481296,1823.440601851852,271.02229218329245,-6.472736625514403,3.4496771147050405,1.4863932401094897,1.808796296296296,0.1050460004403061,7.99074074074074,1.873278816774809,167.1574074074074,22.5514481907634,0.0,0
Al22Co62Cr102Fe142Ni104,1.2552546296296296,0.0327511375270627,1827.283194444444,270.22911358368003,-6.117798353909465,3.3143864572355364,1.4795908926613417,1.8050925925925925,0.1027987549496801,7.898148148148148,1.8203571831781864,166.69444444444446,22.38508032122409,100.0,1
Al22Co62Cr122Fe102Ni124,1.2558564814814814,0.0326054110746472,1840.523935185185,281.14042520758767,-6.808813443072702,3.465597676337286,1.4863932401094897,1.8009259259259256,0.1094391174989887,7.898148148148147,1.919393301207127,166.69444444444443,22.590951291322675,100.0,1
Al22Co62Cr122Fe122Ni104,1.255625,0.0326664860712558,1844.3665277777775,280.1416446613959,-6.419581618655693,3.341249883948846,1.4872148144656474,1.797222222222222,0.1070118834984065,7.805555555555554,1.8631829264148887,166.23148148148147,22.41531655640248,100.0,1
Al22Co62Cr122Fe142Ni84,1.2553935185185183,0.032726452028134,1848.2091203703703,279.08638882183976,-5.996056241426612,3.1870371198450056,1.4714536285534776,1.7935185185185183,0.1043969881679828,7.712962962962963,1.8004676652034248,165.76851851851853,22.228654547461883,100.0,1
Al22Co62Cr122Fe82Ni144,1.2560879629629629,0.0325432219128424,1836.6813425925925,282.0833303521307,-7.163751714677639,3.5553233986804766,1.4689350171358957,1.8046296296296296,0.1116909254406496,7.99074074074074,1.9696557810306852,167.1574074074074,22.755814086952483,0.9259259259259258,0
Al22Co62Cr142Fe102Ni104,1.2559953703703703,0.0325790430921056,1861.4498611111112,288.7061269931877,-6.704218106995885,3.341808503003845,1.4795908926613417,1.7893518518518516,0.1105061850803614,7.712962962962963,1.900540497809358,165.76851851851853,22.435960916565552,99.07407407407408,1
